Image Name,Score,X Pos,Y Pos,Cells Detected
201810101043_01059.png,85,58.306,21.0245,1
201810101043_01060.png,59,79.7809,27.0731,1
201810101043_01063.png,0,-,-,0
201810101043_01068.png,94,66.6161,23.1811,1
201810101043_01071.png,91,89.7616,40.9106,1
201810101043_01072.png,19,26.0085,34.7864,1
201810101043_01080.png,90,90.1959,40.8764,1
201810101043_01088.png,88,75.3963,27.886,1
201810101043_01090.png,55,77.6255,27.8453,1
201810101043_01091.png,84,84.5362,32.5291,1
201810101043_01096.png,86,89.4539,39.0159,1
201810101043_01104.png,77,70.3429,23.5309,1
201810101043_01106.png,88,85.1788,33.45,1
201810101043_01109.png,83,89.8711,39.0472,1
201810101043_01117.png,37,30.8463,29.5158,1
201810101043_01121.png,46,79.3584,29.2447,1
201810101043_01125.png,84,56.0879,22.5038,1
201810101043_01130.png,53,31.2744,25.852,1
201810101043_01131.png,90,88.8867,35.0726,1
201810101043_01133.png,90,56.1079,45.4049,1
201810101043_01140.png,77,85.7461,31.6659,1
201810101043_01141.png,92,78.9359,25.9077,1
201810101043_01143.png,48,70.855,26.221,1
201810101043_01148.png,40,23.8004,30.0839,1
201810101043_01154.png,82,72.2742,24.9176,1
201810101043_01159.png,86,76.6714,24.0823,1
201810101043_01174.png,85,86.0689,33.718,1
201810101043_01187.png,72,29.0485,32.1711,1
201810101043_01190.png,81,40.1758,28.1068,1
201810101043_01211.png,69,40.6961,33.0298,1
201810101043_01218.png,93,85.1772,35.4104,1
201810101043_01229.png,92,38.3423,26.2591,1
201810101043_01230.png,88,88.8937,38.7076,1
201810101043_01232.png,86,73.4147,25.8017,1
201810101043_01233.png,85,28.1354,32.6551,1
201810101043_01234.png,80,72.7881,24.5022,1
201810101043_01238.png,22,29.1243,41.6417,1
201810101043_01251.png,91,88.771,37.3506,1
201810101043_01254.png,77,72.7516,23.5784,1
201810101043_01257.png,85,54.1303,22.2231,1
201810101043_01259.png,60,66.116,44.7891,1
201810101043_01278.png,0,-,-,0
201810101043_01285.png,93,60.0533,20.3902,1
201810101043_01289.png,86,56.826,23.8502,1
201810101043_01290.png,91,85.9768,34.0502,1
201810101043_01304.png,95,66.024,23.0939,1
201810101043_01307.png,63,83.995,31.824,1
201810101043_01308.png,75,84.9103,30.8323,1
201810101043_01320.png,88,82.9379,31.9036,1
201810101043_01326.png,94,68.8505,23.0527,1
201810101043_01335.png,77,86.0313,38.136,1
201810101043_01336.png,0,-,-,0
201810101043_01341.png,83,86.5949,37.5362,1
201810101043_01346.png,95,41.4339,27.5149,1
201810101043_01348.png,85,84.2307,33.03,1
201810101043_01350.png,55,44.5868,25.2514,1
201810101043_01352.png,91,86.6099,34.1007,1
201810101043_01356.png,73,84.3634,32.4304,1
201810101043_01362.png,91,85.1788,35.4349,1
201810101043_01363.png,0,-,-,0
201810101043_01364.png,78,86.0068,37.8014,1
201810101043_01372.png,93,89.4942,41.4654,1
201810101043_01378.png,95,87.9035,40.9306,1
201810101043_01382.png,35,82.342,30.0128,1
201810101043_01384.png,66,33.1956,26.9511,1
201810101043_01393.png,92,89.2782,40.4994,1
201810101043_01397.png,88,85.8259,37.6428,1
201810101043_01398.png,81,74.7684,26.231,1
201810101043_01404.png,51,40.896,48.4979,1
201810101043_01416.png,73,84.838,30.545,1
201810101043_01421.png,88,89.4646,38.8869,1
201810101043_01423.png,80,47.2886,24.8804,1
201810101043_01435.png,55,33.2617,30.1788,1
201810101043_01449.png,93,88.9698,40.774,1
201810101043_01450.png,76,82.7279,31.093,1
201810101043_01452.png,87,84.6322,33.0804,1
201810101043_01453.png,90,40.309,39.9879,1
201810101043_01461.png,52,38.9576,47.4597,1
201810101043_01462.png,89,85.4379,37.9759,1
201810101043_01464.png,70,76.9589,25.4955,1
201810101043_01471.png,73,76.5136,27.0763,1
201810101043_01496.png,90,46.0426,23.8417,1
201810101043_01507.png,77,46.1207,44.6418,1
201810101043_01508.png,65,84.233,31.9018,1
201810101043_01514.png,84,83.463,31.655,1
