Image Name,Score,X Pos,Y Pos,Cells Detected
201811121505_00194.png,33,45.1442,31.3779,1
201811121505_00195.png,62,75.5799,20.2953,1
201811121505_00196.png,60,87.3183,38.0552,1
201811121505_00197.png,22,86.0663,29.3488,1
201811121505_00198.png,61,71.4643,19.7234,1
201811121505_00199.png,68,53.1018,23.5628,2
201811121505_00199.png,13,40.2443,24.1404,2
201811121505_00200.png,71,75.2698,21.0985,1
201811121505_00201.png,53,90.2326,31.307,1
201811121505_00202.png,62,77.7961,22.5056,1
201811121505_00203.png,0,-,-,0
201811121505_00204.png,85,79.3942,25.6977,3
201811121505_00204.png,10,79.8959,22.6064,3
201811121505_00204.png,5,81.6831,29.9315,3
201811121505_00205.png,49,91.1231,30.9098,1
201811121505_00206.png,0,-,-,0
201811121505_00207.png,0,-,-,0
201811121505_00208.png,6,52.0039,66.1481,1
201811121505_00209.png,0,-,-,0
201811121505_00210.png,84,70.0773,21.6715,1
201811121505_00211.png,17,91.3298,35.7727,1
201811121505_00212.png,10,53.6744,65.9196,1
201811121505_00213.png,68,71.6117,22.7251,1
201811121505_00214.png,66,81.4456,25.2759,2
201811121505_00214.png,6,80.1977,22.1589,2
201811121505_00215.png,90,77.2469,23.1566,1
201811121505_00216.png,95,78.1803,23.6965,1
201811121505_00217.png,88,79.1012,24.1067,2
201811121505_00217.png,6,80.0236,22.9889,2
201811121505_00218.png,0,-,-,0
201811121505_00219.png,95,78.6463,24.4812,2
201811121505_00219.png,5,79.8543,22.8155,2
201811121505_00220.png,28,87.3857,30.2067,1
201811121505_00221.png,37,82.6042,27.6848,4
201811121505_00221.png,12,80.3729,23.7372,4
201811121505_00221.png,7,82.1678,15.413,4
201811121505_00221.png,6,81.9562,25.5608,4
201811121505_00222.png,0,-,-,0
201811121505_00223.png,50,87.0168,29.4806,1
201811121505_00224.png,95,78.5238,23.694,2
201811121505_00224.png,6,82.4841,24.3862,2
201811121505_00225.png,58,69.9473,18.609,1
201811121505_00226.png,65,89.1913,34.266,1
201811121505_00227.png,79,90.009,29.8733,1
201811121505_00228.png,12,91.8057,27.5423,1
201811121505_00229.png,71,74.7415,21.6315,1
201811121505_00230.png,80,79.1459,22.9861,2
201811121505_00230.png,5,79.9477,22.1003,2
201811121505_00231.png,43,83.4184,27.8818,4
201811121505_00231.png,11,80.7778,24.7125,4
201811121505_00231.png,5,81.5061,25.6329,4
201811121505_00231.png,5,82.9249,16.4945,4
201811121505_00232.png,60,78.5019,22.578,1
201811121505_00233.png,75,72.6666,22.8997,1
201811121505_00234.png,81,76.0684,21.8401,1
201811121505_00235.png,94,78.8577,26.2526,2
201811121505_00235.png,7,79.8971,23.2681,2
201811121505_00236.png,73,72.7919,23.1712,1
201811121505_00237.png,87,76.4423,22.6447,1
201811121505_00238.png,70,85.8066,26.2199,1
201811121505_00239.png,81,89.2461,36.2126,1
201811121505_00240.png,22,86.7519,27.9626,2
201811121505_00240.png,5,81.0698,29.8189,2
201811121505_00241.png,73,75.6713,23.9193,1
201811121505_00242.png,84,58.7543,20.7058,1
201811121505_00243.png,65,72.7607,22.5618,1
201811121505_00244.png,85,54.975,20.3576,1
201811121505_00245.png,77,71.8636,23.4639,1
201811121505_00246.png,53,89.3727,28.3718,1
201811121505_00247.png,75,70.8685,21.3178,1
201811121505_00248.png,86,88.9002,30.2399,1
201811121505_00249.png,56,81.9812,23.2387,2
201811121505_00249.png,6,80.3363,21.8453,2
201811121505_00250.png,8,89.4505,35.9607,1
201811121505_00251.png,7,73.9847,24.5168,1
201811121505_00252.png,0,-,-,0
201811121505_00253.png,53,89.8346,32.6224,1
201811121505_00254.png,67,90.1094,32.2047,1
201811121505_00255.png,42,90.4197,33.5631,1
201811121505_00256.png,78,76.597,23.7278,1
201811121505_00257.png,15,77.9822,30.6975,3
201811121505_00257.png,12,80.1632,31.3993,3
201811121505_00257.png,5,83.5791,29.6431,3
201811121505_00258.png,66,58.4094,19.6113,1
201811121505_00259.png,76,75.6703,21.3463,1
201811121505_00260.png,0,-,-,0
201811121505_00261.png,65,85.4576,28.3337,1
201811121505_00262.png,90,51.2608,21.7871,1
201811121505_00263.png,33,90.7674,37.9094,1
201811121505_00264.png,74,87.5915,30.9603,1
201811121505_00265.png,79,76.0014,22.7004,1
201811121505_00266.png,65,88.1121,28.4314,1
201811121505_00267.png,72,89.0114,33.7141,1
201811121505_00268.png,68,73.2025,20.4255,1
201811121505_00269.png,91,77.2072,23.6542,1
201811121505_00270.png,77,75.3988,21.4877,1
201811121505_00271.png,92,78.9415,25.4664,2
201811121505_00271.png,8,79.9392,23.7193,2
201811121505_00272.png,64,91.0085,30.4565,1
201811121505_00273.png,81,89.8124,38.7958,1
201811121505_00274.png,31,91.4948,33.4324,1
201811121505_00275.png,93,78.6839,24.4456,2
201811121505_00275.png,10,82.5755,24.5834,2
201811121505_00276.png,56,90.2352,34.5276,1
201811121505_00277.png,85,76.5778,23.6615,1
201811121505_00278.png,73,88.1914,29.5492,1
201811121505_00279.png,84,69.2485,22.7189,1
201811121505_00280.png,92,78.1312,21.0466,1
201811121505_00281.png,73,86.911,28.2268,1
201811121505_00282.png,88,79.1203,23.1902,1
201811121505_00283.png,85,77.4149,21.8708,1
201811121505_00284.png,76,73.0936,19.0952,1
201811121505_00285.png,88,79.0107,23.967,1
